LOX HEIGHT RP1HEIGHT DIAMETER NumEngins
31192.3 236.172 57.5997 5836.16 -79.6945
31215.8 235.188 57.6997 5836.16 -79.6945
31239.2 234.204 57.7997 5836.16 -79.6945
31262.4 233.22 57.8997 5836.16 -79.6945
31285.6 232.235 57.9997 5836.16 -79.6945
31308.7 231.251 58.0997 5836.16 -79.6945
31331.7 230.267 58.1997 5836.16 -79.6945
31354.5 229.283 58.2997 5836.16 -79.6945
31377.3 228.299 58.3997 5836.16 -79.6945
31400 227.315 58.4997 5836.16 -79.6945
31422.6 226.331 58.5997 5836.16 -79.6945
31445.1 225.347 58.6997 5836.16 -79.6945
31467.5 224.363 58.7997 5836.16 -79.6945
31489.7 223.379 58.8997 5836.16 -79.6945
31511.9 222.396 58.9997 5836.16 -79.6945
31534 221.412 59.0997 5836.16 -79.6945
31556 220.428 59.1997 5836.16 -79.6945
31577.9 219.444 59.2997 5836.16 -79.6945
31599.7 218.461 59.3997 5836.16 -79.6945
31621.4 217.477 59.4997 5836.16 -79.6945
31643 216.493 59.5997 5836.16 -79.6945
31664.5 215.51 59.6997 5836.16 -79.6945
31685.9 214.526 59.7997 5836.16 -79.6945
31707.2 213.543 59.8997 5836.16 -79.6945
31728.4 212.559 59.9997 5836.16 -79.6945
31749.5 211.576 60.0997 5836.16 -79.6945
31770.5 210.592 60.1997 5836.16 -79.6945
31791.5 209.609 60.2997 5836.16 -79.6945
31812.3 208.626 60.3997 5836.16 -79.6945
31833 207.642 60.4996 5836.16 -79.6945
31853.6 206.659 60.5996 5836.16 -79.6945
31874.1 205.676 60.6996 5836.16 -79.6945
31894.5 204.692 60.7996 5836.16 -79.6945
31914.9 203.709 60.8996 5836.16 -79.6945
31935.1 202.726 60.9996 5836.16 -79.6945
31955.2 201.743 61.0996 5836.16 -79.6945
31975.2 200.759 61.1996 5836.16 -79.6945
31995.2 199.776 61.2996 5836.16 -79.6945
32015 198.793 61.3996 5836.16 -79.6945
32034.7 197.81 61.4996 5836.16 -79.6945
32054.4 196.827 61.5996 5836.16 -79.6945
32073.9 195.844 61.6996 5836.16 -79.6945
32093.3 194.861 61.7996 5836.16 -79.6945
32112.7 193.878 61.8996 5836.16 -79.6945
32131.9 192.895 61.9996 5836.16 -79.6945
32151.1 191.912 62.0996 5836.16 -79.6945
32170.1 190.929 62.1996 5836.16 -79.6945
32189.1 189.946 62.2996 5836.16 -79.6945
32207.9 188.963 62.3996 5836.16 -79.6945
32226.7 187.981 62.4996 5836.16 -79.6945
32245.3 186.998 62.5996 5836.16 -79.6945
32263.9 186.015 62.6996 5836.16 -79.6945
32282.3 185.032 62.7996 5836.16 -79.6945
32300.7 184.049 62.8996 5836.16 -79.6945
32318.9 183.067 62.9996 5836.16 -79.6945
32337.1 182.084 63.0996 5836.16 -79.6945
32355.1 181.101 63.1996 5836.16 -79.6945
32373.1 180.119 63.2996 5836.16 -79.6945
32391 179.136 63.3996 5836.16 -79.6945
32408.7 178.154 63.4996 5836.16 -79.6945
32426.4 177.171 63.5996 5836.16 -79.6945
32444 176.188 63.6996 5836.16 -79.6945
32461.5 175.206 63.7996 5836.16 -79.6945
32478.8 174.223 63.8996 5836.16 -79.6945
32496.1 173.241 63.9996 5836.16 -79.6945
32513.3 172.258 64.0996 5836.16 -79.6945
32530.4 171.276 64.1996 5836.16 -79.6945
32547.3 170.293 64.2996 5836.16 -79.6945
32564.2 169.311 64.3996 5836.16 -79.6945
32581 168.329 64.4996 5836.16 -79.6945
32597.7 167.346 64.5996 5836.16 -79.6945
32614.3 166.364 64.6996 5836.16 -79.6945
32630.8 165.381 64.7996 5836.16 -79.6945
32647.2 164.399 64.8996 5836.16 -79.6945
32663.5 163.417 64.9996 5836.16 -79.6945
32679.6 162.434 65.0996 5836.16 -79.6945
32695.7 161.452 65.1996 5836.16 -79.6945
32711.7 160.47 65.2996 5836.16 -79.6945
32727.6 159.488 65.3996 5836.16 -79.6945
32743.4 158.505 65.4996 5836.16 -79.6945
32759.1 157.523 65.5996 5836.16 -79.6945
32774.7 156.541 65.6996 5836.16 -79.6945
32790.3 155.559 65.7996 5836.16 -79.6945
32805.7 154.577 65.8996 5836.16 -79.6945
32821 153.595 65.9996 5836.16 -79.6945
32836.2 152.613 66.0996 5836.16 -79.6945
32851.3 151.63 66.1996 5836.16 -79.6945
32866.3 150.648 66.2996 5836.16 -79.6945
32881.2 149.666 66.3996 5836.16 -79.6945
32896 148.684 66.4996 5836.16 -79.6945
32910.8 147.702 66.5996 5836.16 -79.6945
32925.4 146.72 66.6996 5836.16 -79.6945
32939.9 145.738 66.7996 5836.16 -79.6945
32954.3 144.756 66.8996 5836.16 -79.6945
32968.7 143.774 66.9995 5836.16 -79.6945
32982.9 142.792 67.0995 5836.16 -79.6945
32997 141.81 67.1995 5836.16 -79.6945
33011 140.828 67.2995 5836.16 -79.6945
33025 139.846 67.3995 5836.16 -79.6945
33038.8 138.864 67.4995 5836.16 -79.6945
33052.5 137.883 67.5995 5836.16 -79.6945
33066.2 136.901 67.6995 5836.16 -79.6945
33079.7 135.919 67.7995 5836.16 -79.6945
33093.2 134.937 67.8995 5836.16 -79.6945
33106.5 133.955 67.9995 5836.16 -79.6945
33119.8 132.973 68.0995 5836.16 -79.6945
33132.9 131.992 68.1995 5836.16 -79.6945
33146 131.01 68.2995 5836.16 -79.6945
33158.9 130.028 68.3995 5836.16 -79.6945
33171.8 129.046 68.4995 5836.16 -79.6945
33184.5 128.064 68.5995 5836.16 -79.6945
33197.2 127.083 68.6995 5836.16 -79.6945
33209.7 126.101 68.7995 5836.16 -79.6945
33222.2 125.119 68.8995 5836.16 -79.6945
33234.6 124.138 68.9995 5836.16 -79.6945
33246.8 123.156 69.0995 5836.16 -79.6945
33259 122.174 69.1995 5836.16 -79.6945
33271.1 121.193 69.2995 5836.16 -79.6945
33283 120.211 69.3995 5836.16 -79.6945
33294.9 119.229 69.4995 5836.16 -79.6945
33306.7 118.248 69.5995 5836.16 -79.6945
33318.4 117.266 69.6995 5836.16 -79.6945
33329.9 116.284 69.7995 5836.16 -79.6945
33341.4 115.303 69.8995 5836.16 -79.6945
33352.8 114.321 69.9995 5836.16 -79.6945
33364.1 113.34 70.0995 5836.16 -79.6945
33375.3 112.358 70.1995 5836.16 -79.6945
33386.3 111.376 70.2995 5836.16 -79.6945
33397.3 110.395 70.3995 5836.16 -79.6945
33408.2 109.413 70.4995 5836.16 -79.6945
33419 108.432 70.5995 5836.16 -79.6945
33429.7 107.45 70.6995 5836.16 -79.6945
33440.3 106.469 70.7995 5836.16 -79.6945
33450.8 105.487 70.8995 5836.16 -79.6945
33461.2 104.506 70.9995 5836.16 -79.6945
33471.5 103.524 71.0995 5836.16 -79.6945
33481.7 102.543 71.1995 5836.16 -79.6945
33491.8 101.561 71.2995 5836.16 -79.6945
33501.8 100.58 71.3995 5836.16 -79.6945
33511.7 99.5986 71.4995 5836.16 -79.6945
33521.5 98.6171 71.5995 5836.16 -79.6945
33531.3 97.6357 71.6995 5836.16 -79.6945
33540.9 96.6543 71.7995 5836.16 -79.6945
33550.4 95.6729 71.8995 5836.16 -79.6945
33559.8 94.6915 71.9995 5836.16 -79.6945
33569.1 93.7101 72.0995 5836.16 -79.6945
33578.3 92.7287 72.1995 5836.16 -79.6945
33587.5 91.7474 72.2995 5836.16 -79.6945
33596.5 90.766 72.3995 5836.16 -79.6945
33605.4 89.7846 72.4995 5836.16 -79.6945
33614.3 88.8033 72.5995 5836.16 -79.6945
33623 87.822 72.6995 5836.16 -79.6945
33631.6 86.8406 72.7995 5836.16 -79.6945
33640.2 85.8593 72.8995 5836.16 -79.6945
33648.6 84.878 72.9995 5836.16 -79.6945
33656.9 83.8967 73.0995 5836.16 -79.6945
33665.2 82.9154 73.1995 5836.16 -79.6945
33673.3 81.9341 73.2995 5836.16 -79.6945
33681.4 80.9528 73.3995 5836.16 -79.6945
33689.3 79.9715 73.4995 5836.16 -79.6945
33697.2 78.9903 73.5994 5836.16 -79.6945
33704.9 78.009 73.6994 5836.16 -79.6945
33712.6 77.0277 73.7994 5836.16 -79.6945
33720.1 76.0465 73.8994 5836.16 -79.6945
33727.6 75.0652 73.9994 5836.16 -79.6945
33734.9 74.084 74.0994 5836.16 -79.6945
33742.2 73.1028 74.1994 5836.16 -79.6945
33749.3 72.1216 74.2994 5836.16 -79.6945
33756.4 71.1403 74.3994 5836.16 -79.6945
33763.4 70.1591 74.4994 5836.16 -79.6945
33770.2 69.1779 74.5994 5836.16 -79.6945
33777 68.1967 74.6994 5836.16 -79.6945
33783.7 67.2155 74.7994 5836.16 -79.6945
33790.3 66.2343 74.8994 5836.16 -79.6945
33796.7 65.2531 74.9994 5836.16 -79.6945
33803.1 64.272 75.0994 5836.16 -79.6945
33809.4 63.2908 75.1994 5836.16 -79.6945
33815.6 62.3096 75.2994 5836.16 -79.6945
33821.6 61.3285 75.3994 5836.16 -79.6945
33827.6 60.3473 75.4994 5836.16 -79.6945
33833.5 59.3662 75.5994 5836.16 -79.6945
33839.3 58.385 75.6994 5836.16 -79.6945
33845 57.4039 75.7994 5836.16 -79.6945
33850.6 56.4227 75.8994 5836.16 -79.6945
33856.1 55.4416 75.9994 5836.16 -79.6945
33861.5 54.4605 76.0994 5836.16 -79.6945
33866.8 53.4794 76.1994 5836.16 -79.6945
33872 52.4982 76.2994 5836.16 -79.6945
33877.1 51.5171 76.3994 5836.16 -79.6945
33882.1 50.536 76.4994 5836.16 -79.6945
33887 49.5549 76.5994 5836.16 -79.6945
33891.8 48.5738 76.6994 5836.16 -79.6945
33896.5 47.5927 76.7994 5836.16 -79.6945
33901.1 46.6116 76.8994 5836.16 -79.6945
33905.6 45.6305 76.9994 5836.16 -79.6945
33910 44.6494 77.0994 5836.16 -79.6945
33914.3 43.6684 77.1994 5836.16 -79.6945
33918.6 42.6873 77.2994 5836.16 -79.6945
33922.7 41.7062 77.3994 5836.16 -79.6945
33926.7 40.7251 77.4994 5836.16 -79.6945
33930.6 39.7441 77.5994 5836.16 -79.6945
33934.4 38.763 77.6994 5836.16 -79.6945
33938.2 37.7819 77.7994 5836.16 -79.6945
33941.8 36.8009 77.8994 5836.16 -79.6945
33945.3 35.8198 77.9994 5836.16 -79.6945
33948.8 34.8388 78.0994 5836.16 -79.6945
33952.1 33.8577 78.1994 5836.16 -79.6945
33955.3 32.8767 78.2994 5836.16 -79.6945
33958.5 31.8956 78.3994 5836.16 -79.6945
33961.5 30.9146 78.4994 5836.16 -79.6945
33964.5 29.9335 78.5994 5836.16 -79.6945
33967.3 28.9525 78.6994 5836.16 -79.6945
33970.1 27.9715 78.7994 5836.16 -79.6945
33972.7 26.9904 78.8994 5836.16 -79.6945
33975.3 26.0094 78.9994 5836.16 -79.6945
33977.7 25.0284 79.0994 5836.16 -79.6945
33980.1 24.0474 79.1994 5836.16 -79.6945
33982.3 23.0663 79.2994 5836.16 -79.6945
33984.5 22.0853 79.3994 5836.16 -79.6945
33986.5 21.1043 79.4994 5836.16 -79.6945
33988.5 20.1233 79.5994 5836.16 -79.6945
33990.4 19.1423 79.6994 5836.16 -79.6945
33992.1 18.1612 79.7994 5836.16 -79.6945
33993.8 17.1802 79.8994 5836.16 -79.6945
33995.4 16.1992 79.9994 5836.16 -79.6945
33996.8 15.2182 80.0993 5836.16 -79.6945
33998.2 14.2372 80.1993 5836.16 -79.6945
33999.5 13.2562 80.2993 5836.16 -79.6945
34000.7 12.2752 80.3993 5836.16 -79.6945
34001.7 11.2942 80.4993 5836.16 -79.6945
34002.7 10.3132 80.5993 5836.16 -79.6945
34003.6 9.33216 80.6993 5836.16 -79.6945
34004.4 8.35116 80.7993 5836.16 -79.6945
34005.1 7.37016 80.8993 5836.16 -79.6945
34005.7 6.38915 80.9993 5836.16 -79.6945
34006.1 5.40815 81.0993 5836.16 -79.6945
34006.5 4.42715 81.1993 5836.16 -79.6945
34006.8 3.44615 81.2993 5836.16 -79.6945
34007 2.46515 81.3993 5836.16 -79.6945
34007.1 1.48415 81.4993 5836.16 -79.6945
34007.1 0.503148 81.5993 5836.16 -79.6945
34007 -0.477852 81.6993 5836.16 -79.6945
34006.8 -1.45885 81.7993 5836.16 -79.6945
34006.5 -2.43985 81.8993 5836.16 -79.6945
34006.1 -3.42085 81.9993 5836.16 -79.6945
34005.6 -4.40185 82.0993 5836.16 -79.6945
34005.1 -5.38285 82.1993 5836.16 -79.6945
34004.4 -6.36386 82.2993 5836.16 -79.6945
34003.6 -7.34486 82.3993 5836.16 -79.6945
34002.7 -8.32586 82.4993 5836.16 -79.6945
34001.7 -9.30686 82.5993 5836.16 -79.6945
34000.6 -10.2879 82.6993 5836.16 -79.6945
33999.5 -11.2689 82.7993 5836.16 -79.6945
33998.2 -12.2499 82.8993 5836.16 -79.6945
33996.8 -13.2309 82.9993 5836.16 -79.6945
33995.3 -14.2119 83.0993 5836.16 -79.6945
33993.8 -15.1929 83.1993 5836.16 -79.6945
33992.1 -16.1739 83.2993 5836.16 -79.6945
33990.3 -17.1549 83.3993 5836.16 -79.6945
33988.5 -18.1359 83.4993 5836.16 -79.6945
33986.5 -19.1169 83.5993 5836.16 -79.6945
33984.5 -20.098 83.6993 5836.16 -79.6945
33982.3 -21.079 83.7993 5836.16 -79.6945
33980 -22.06 83.8993 5836.16 -79.6945
33977.7 -23.041 83.9993 5836.16 -79.6945
33975.2 -24.022 84.0993 5836.16 -79.6945
33972.7 -25.0031 84.1993 5836.16 -79.6945
33970 -25.9841 84.2993 5836.16 -79.6945
33967.3 -26.9651 84.3993 5836.16 -79.6945
33964.4 -27.9461 84.4993 5836.16 -79.6945
33961.5 -28.9272 84.5993 5836.16 -79.6945
33958.4 -29.9082 84.6993 5836.16 -79.6945
33955.3 -30.8892 84.7993 5836.16 -79.6945
33952.1 -31.8703 84.8993 5836.16 -79.6945
33948.7 -32.8513 84.9993 5836.16 -79.6945
33945.3 -33.8324 85.0993 5836.16 -79.6945
33941.8 -34.8134 85.1993 5836.16 -79.6945
33938.1 -35.7945 85.2993 5836.16 -79.6945
33934.4 -36.7755 85.3993 5836.16 -79.6945
33930.6 -37.7566 85.4993 5836.16 -79.6945
33926.7 -38.7376 85.5993 5836.16 -79.6945
33922.6 -39.7187 85.6993 5836.16 -79.6945
33918.5 -40.6998 85.7993 5836.16 -79.6945
33914.3 -41.6808 85.8993 5836.16 -79.6945
33910 -42.6619 85.9993 5836.16 -79.6945
33905.6 -43.643 86.0993 5836.16 -79.6945
33901.1 -44.6241 86.1993 5836.16 -79.6945
33896.4 -45.6051 86.2993 5836.16 -79.6945
33891.7 -46.5862 86.3993 5836.16 -79.6945
33886.9 -47.5673 86.4993 5836.16 -79.6945
33882 -48.5484 86.5993 5836.16 -79.6945
33877 -49.5295 86.6992 5836.16 -79.6945
33871.9 -50.5106 86.7992 5836.16 -79.6945
33866.7 -51.4917 86.8992 5836.16 -79.6945
33861.4 -52.4728 86.9992 5836.16 -79.6945
33856 -53.4539 87.0992 5836.16 -79.6945
33850.5 -54.4351 87.1992 5836.16 -79.6945
33844.9 -55.4162 87.2992 5836.16 -79.6945
33839.2 -56.3973 87.3992 5836.16 -79.6945
33833.5 -57.3784 87.4992 5836.16 -79.6945
33827.6 -58.3596 87.5992 5836.16 -79.6945
33821.6 -59.3407 87.6992 5836.16 -79.6945
33815.5 -60.3219 87.7992 5836.16 -79.6945
33809.3 -61.303 87.8992 5836.16 -79.6945
33803 -62.2842 87.9992 5836.16 -79.6945
33796.7 -63.2653 88.0992 5836.16 -79.6945
33790.2 -64.2465 88.1992 5836.16 -79.6945
33783.6 -65.2277 88.2992 5836.16 -79.6945
33776.9 -66.2088 88.3992 5836.16 -79.6945
33770.2 -67.19 88.4992 5836.16 -79.6945
33763.3 -68.1712 88.5992 5836.16 -79.6945
33756.3 -69.1524 88.6992 5836.16 -79.6945
33749.3 -70.1336 88.7992 5836.16 -79.6945
33742.1 -71.1148 88.8992 5836.16 -79.6945
33734.9 -72.096 88.9992 5836.16 -79.6945
33727.5 -73.0773 89.0992 5836.16 -79.6945
33720 -74.0585 89.1992 5836.16 -79.6945
33712.5 -75.0397 89.2992 5836.16 -79.6945
33704.8 -76.021 89.3992 5836.16 -79.6945
33697.1 -77.0022 89.4992 5836.16 -79.6945
33689.2 -77.9835 89.5992 5836.16 -79.6945
33681.3 -78.9647 89.6992 5836.16 -79.6945
33673.2 -79.946 89.7992 5836.16 -79.6945
33665.1 -80.9272 89.8992 5836.16 -79.6945
33656.9 -81.9085 89.9992 5836.16 -79.6945
33648.5 -82.8898 90.0992 5836.16 -79.6945
33640.1 -83.8711 90.1992 5836.16 -79.6945
33631.5 -84.8524 90.2992 5836.16 -79.6945
33622.9 -85.8337 90.3992 5836.16 -79.6945
33614.2 -86.815 90.4992 5836.16 -79.6945
33605.3 -87.7963 90.5992 5836.16 -79.6945
33596.4 -88.7777 90.6992 5836.16 -79.6945
33587.4 -89.759 90.7992 5836.16 -79.6945
33578.3 -90.7404 90.8992 5836.16 -79.6945
33569 -91.7217 90.9992 5836.16 -79.6945
33559.7 -92.7031 91.0992 5836.16 -79.6945
33550.3 -93.6844 91.1992 5836.16 -79.6945
33540.8 -94.6658 91.2992 5836.16 -79.6945
33531.2 -95.6472 91.3992 5836.16 -79.6945
33521.5 -96.6286 91.4992 5836.16 -79.6945
33511.6 -97.61 91.5992 5836.16 -79.6945
33501.7 -98.5914 91.6992 5836.16 -79.6945
33491.7 -99.5728 91.7992 5836.16 -79.6945
33481.6 -100.554 91.8992 5836.16 -79.6945
33471.4 -101.536 91.9992 5836.16 -79.6945
33461.1 -102.517 92.0992 5836.16 -79.6945
33450.7 -103.499 92.1992 5836.16 -79.6945
33440.2 -104.48 92.2992 5836.16 -79.6945
33429.6 -105.462 92.3992 5836.16 -79.6945
33418.9 -106.443 92.4992 5836.16 -79.6945
33408.1 -107.425 92.5992 5836.16 -79.6945
33397.2 -108.406 92.6992 5836.16 -79.6945
33386.2 -109.388 92.7992 5836.16 -79.6945
33375.2 -110.369 92.8992 5836.16 -79.6945
33364 -111.351 92.9992 5836.16 -79.6945
33352.7 -112.332 93.0992 5836.16 -79.6945
33341.3 -113.314 93.1992 5836.16 -79.6945
33329.8 -114.295 93.2991 5836.16 -79.6945
33318.2 -115.277 93.3991 5836.16 -79.6945
33306.6 -116.258 93.4991 5836.16 -79.6945
33294.8 -117.24 93.5991 5836.16 -79.6945
33282.9 -118.222 93.6991 5836.16 -79.6945
33271 -119.203 93.7991 5836.16 -79.6945
33258.9 -120.185 93.8991 5836.16 -79.6945
33246.7 -121.167 93.9991 5836.16 -79.6945
33234.4 -122.148 94.0991 5836.16 -79.6945
33222.1 -123.13 94.1991 5836.16 -79.6945
33209.6 -124.112 94.2991 5836.16 -79.6945
33197.1 -125.093 94.3991 5836.16 -79.6945
33184.4 -126.075 94.4991 5836.16 -79.6945
33171.6 -127.057 94.5991 5836.16 -79.6945
33158.8 -128.038 94.6991 5836.16 -79.6945
33145.8 -129.02 94.7991 5836.16 -79.6945
33132.8 -130.002 94.8991 5836.16 -79.6945
33119.6 -130.984 94.9991 5836.16 -79.6945
33106.4 -131.966 95.0991 5836.16 -79.6945
33093.1 -132.947 95.1991 5836.16 -79.6945
33079.6 -133.929 95.2991 5836.16 -79.6945
33066.1 -134.911 95.3991 5836.16 -79.6945
33052.4 -135.893 95.4991 5836.16 -79.6945
33038.7 -136.875 95.5991 5836.16 -79.6945
33024.8 -137.857 95.6991 5836.16 -79.6945
33010.9 -138.838 95.7991 5836.16 -79.6945
32996.9 -139.82 95.8991 5836.16 -79.6945
32982.8 -140.802 95.9991 5836.16 -79.6945
32968.5 -141.784 96.0991 5836.16 -79.6945
32954.2 -142.766 96.1991 5836.16 -79.6945
32939.8 -143.748 96.2991 5836.16 -79.6945
32925.2 -144.73 96.3991 5836.16 -79.6945
32910.6 -145.712 96.4991 5836.16 -79.6945
32895.9 -146.694 96.5991 5836.16 -79.6945
32881.1 -147.676 96.6991 5836.16 -79.6945
32866.2 -148.658 96.7991 5836.16 -79.6945
32851.1 -149.64 96.8991 5836.16 -79.6945
32836 -150.622 96.9991 5836.16 -79.6945
32820.8 -151.604 97.0991 5836.16 -79.6945
32805.5 -152.586 97.1991 5836.16 -79.6945
32790.1 -153.568 97.2991 5836.16 -79.6945
32774.6 -154.55 97.3991 5836.16 -79.6945
32759 -155.533 97.4991 5836.16 -79.6945
32743.3 -156.515 97.5991 5836.16 -79.6945
32727.5 -157.497 97.6991 5836.16 -79.6945
32711.6 -158.479 97.7991 5836.16 -79.6945
32695.6 -159.461 97.8991 5836.16 -79.6945
32679.5 -160.444 97.9991 5836.16 -79.6945
32663.3 -161.426 98.0991 5836.16 -79.6945
32647 -162.408 98.1991 5836.16 -79.6945
32630.7 -163.39 98.2991 5836.16 -79.6945
32614.2 -164.373 98.3991 5836.16 -79.6945
32597.6 -165.355 98.4991 5836.16 -79.6945
32580.9 -166.337 98.5991 5836.16 -79.6945
32564.1 -167.32 98.6991 5836.16 -79.6945
32547.2 -168.302 98.7991 5836.16 -79.6945
32530.3 -169.284 98.8991 5836.16 -79.6945
32513.2 -170.267 98.9991 5836.16 -79.6945
32496 -171.249 99.0991 5836.16 -79.6945
32478.7 -172.232 99.1991 5836.16 -79.6945
32461.4 -173.214 99.2991 5836.16 -79.6945
32443.9 -174.197 99.3991 5836.16 -79.6945
32426.3 -175.179 99.4991 5836.16 -79.6945
32408.7 -176.162 99.5991 5836.16 -79.6945
32390.9 -177.144 99.6991 5836.16 -79.6945
32373 -178.127 99.799 5836.16 -79.6945
32355.1 -179.109 99.899 5836.16 -79.6945
32337 -180.092 99.999 5836.16 -79.6945
32318.9 -181.075 100.099 5836.16 -79.6945
32300.6 -182.057 100.199 5836.16 -79.6945
32282.3 -183.04 100.299 5836.16 -79.6945
32263.8 -184.023 100.399 5836.16 -79.6945
32245.3 -185.006 100.499 5836.16 -79.6945
32226.6 -185.988 100.599 5836.16 -79.6945
32207.9 -186.971 100.699 5836.16 -79.6945
32189 -187.954 100.799 5836.16 -79.6945
32170.1 -188.937 100.899 5836.16 -79.6945
32151 -189.92 100.999 5836.16 -79.6945
32131.9 -190.902 101.099 5836.16 -79.6945
32112.7 -191.885 101.199 5836.16 -79.6945
32093.3 -192.868 101.299 5836.16 -79.6945
32073.9 -193.851 101.399 5836.16 -79.6945
32054.4 -194.834 101.499 5836.16 -79.6945
32034.7 -195.817 101.599 5836.16 -79.6945
32015 -196.8 101.699 5836.16 -79.6945
31995.2 -197.783 101.799 5836.16 -79.6945
31975.3 -198.766 101.899 5836.16 -79.6945
31955.2 -199.749 101.999 5836.16 -79.6945
31935.1 -200.732 102.099 5836.16 -79.6945
31914.9 -201.716 102.199 5836.16 -79.6945
31894.6 -202.699 102.299 5836.16 -79.6945
31874.1 -203.682 102.399 5836.16 -79.6945
31853.6 -204.665 102.499 5836.16 -79.6945
31833 -205.648 102.599 5836.16 -79.6945
31812.3 -206.632 102.699 5836.16 -79.6945
31791.5 -207.615 102.799 5836.16 -79.6945
31770.6 -208.598 102.899 5836.16 -79.6945
31749.6 -209.582 102.999 5836.16 -79.6945
31728.5 -210.565 103.099 5836.16 -79.6945
31707.3 -211.549 103.199 5836.16 -79.6945
31686 -212.532 103.299 5836.16 -79.6945
31664.6 -213.516 103.399 5836.16 -79.6945
31643.1 -214.499 103.499 5836.16 -79.6945
31621.5 -215.483 103.599 5836.16 -79.6945
31599.8 -216.466 103.699 5836.16 -79.6945
31578 -217.45 103.799 5836.16 -79.6945
31556.1 -218.433 103.899 5836.16 -79.6945
31534.1 -219.417 103.999 5836.16 -79.6945
31512 -220.401 104.099 5836.16 -79.6945
31489.8 -221.385 104.199 5836.16 -79.6945
31467.5 -222.368 104.299 5836.16 -79.6945
31445.2 -223.352 104.399 5836.16 -79.6945
31422.7 -224.336 104.499 5836.16 -79.6945
31400.1 -225.32 104.599 5836.16 -79.6945
31377.4 -226.304 104.699 5836.16 -79.6945
31354.6 -227.288 104.799 5836.16 -79.6945
31331.8 -228.272 104.899 5836.16 -79.6945
31308.8 -229.256 104.999 5836.16 -79.6945
31285.7 -230.24 105.099 5836.16 -79.6945
31262.5 -231.224 105.199 5836.16 -79.6945
31239.3 -232.208 105.299 5836.16 -79.6945
31215.9 -233.192 105.399 5836.16 -79.6945
31192.4 -234.176 105.499 5836.16 -79.6945
31168.9 -235.16 105.599 5836.16 -79.6945
31145.2 -236.145 105.699 5836.16 -79.6945
31121.4 -237.129 105.799 5836.16 -79.6945
31097.6 -238.113 105.899 5836.16 -79.6945
31073.6 -239.098 105.999 5836.16 -79.6945
31049.6 -240.082 106.099 5836.16 -79.6945
31025.4 -241.067 106.199 5836.16 -79.6945
31001.2 -242.051 106.299 5836.16 -79.6945
30976.8 -243.036 106.399 5836.16 -79.6945
30952.4 -244.02 106.499 5836.16 -79.6945
30927.8 -245.005 106.599 5836.16 -79.6945
30903.2 -245.989 106.699 5836.16 -79.6945
30878.4 -246.974 106.799 5836.16 -79.6945
30853.6 -247.959 106.899 5836.16 -79.6945
30828.6 -248.944 106.999 5836.16 -79.6945
30803.6 -249.929 107.099 5836.16 -79.6945
30778.4 -250.913 107.199 5836.16 -79.6945
30753.2 -251.898 107.299 5836.16 -79.6945
30727.9 -252.883 107.399 5836.16 -79.6945
30702.4 -253.868 107.499 5836.16 -79.6945
30676.9 -254.853 107.599 5836.16 -79.6945
30651.3 -255.838 107.699 5836.16 -79.6945
30625.5 -256.824 107.799 5836.16 -79.6945
30599.7 -257.809 107.899 5836.16 -79.6945
30573.8 -258.794 107.999 5836.16 -79.6945
30547.8 -259.779 108.099 5836.16 -79.6945
30521.6 -260.764 108.199 5836.16 -79.6945
30495.4 -261.75 108.299 5836.16 -79.6945
30469.1 -262.735 108.399 5836.16 -79.6945
30442.7 -263.721 108.499 5836.16 -79.6945
30416.1 -264.706 108.599 5836.16 -79.6945
30389.5 -265.692 108.699 5836.16 -79.6945
30362.8 -266.677 108.799 5836.16 -79.6945
30336 -267.663 108.899 5836.16 -79.6945
30309.1 -268.649 108.999 5836.16 -79.6945
30282.1 -269.635 109.099 5836.16 -79.6945
30255 -270.62 109.199 5836.16 -79.6945
30227.7 -271.606 109.299 5836.16 -79.6945
30200.4 -272.592 109.399 5836.16 -79.6945
30173 -273.578 109.499 5836.16 -79.6945
30145.5 -274.564 109.599 5836.16 -79.6945
30117.9 -275.55 109.699 5836.16 -79.6945
30090.2 -276.536 109.799 5836.16 -79.6945
30062.4 -277.523 109.899 5836.16 -79.6945
30034.5 -278.509 109.999 5836.16 -79.6945
30006.5 -279.495 110.099 5836.16 -79.6945
29978.4 -280.482 110.199 5836.16 -79.6945
29950.2 -281.468 110.299 5836.16 -79.6945
29921.9 -282.454 110.399 5836.16 -79.6945
29893.5 -283.441 110.499 5836.16 -79.6945
29865 -284.428 110.599 5836.16 -79.6945
29836.5 -285.414 110.699 5836.16 -79.6945
29807.8 -286.401 110.799 5836.16 -79.6945
29779 -287.388 110.899 5836.16 -79.6945
29750.1 -288.375 110.999 5836.16 -79.6945
29721.1 -289.362 111.099 5836.16 -79.6945
29692 -290.348 111.199 5836.16 -79.6945
29662.8 -291.336 111.299 5836.16 -79.6945
29633.6 -292.323 111.399 5836.16 -79.6945
29604.2 -293.31 111.499 5836.16 -79.6945
29574.7 -294.297 111.599 5836.16 -79.6945
29545.1 -295.284 111.699 5836.16 -79.6945
29515.4 -296.272 111.799 5836.16 -79.6945
29485.7 -297.259 111.899 5836.16 -79.6945
29455.8 -298.247 111.999 5836.16 -79.6945
29425.8 -299.234 112.099 5836.16 -79.6945
